temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district,rain_3day,rain_7day,rain_14day,rain_30day,rain_intensity_3day,risk
20.6,25.3,18.8,94,8.0,8.0,55,2026-07-25,Pithoragarh,18.700000000000014,161.0,255.59999999999997,521.5,6.233333333333338,0
26.0,30.3,23.6,89,15.3,15.3,63,2026-07-25,Tehri Garhwal,30.400000000000002,182.59999999999997,205.69999999999996,500.6,10.133333333333335,0
25.2,32.9,22.6,89,37.5,37.5,65,2026-07-29,Bageshwar,126.5,164.2,294.6,511.6,42.166666666666664,0
22.9,27.3,21.0,89,26.6,26.6,63,2026-07-29,Chamoli,119.39999999999999,165.1,289.79999999999995,447.4,39.8,0
26.7,29.7,24.2,83,0.7,0.7,51,2026-07-29,Dehradun,66.09999999999995,99.49999999999999,218.59999999999997,379.20000000000005,22.033333333333317,0
21.6,26.2,18.4,89,5.7,5.7,55,2026-07-29,Pithoragarh,66.50000000000001,88.80000000000003,297.09999999999997,573.3000000000001,22.16666666666667,0
26.3,30.9,23.5,87,12.7,12.7,63,2026-07-29,Tehri Garhwal,77.10000000000001,111.99999999999997,274.59999999999997,562.5,25.700000000000003,0
21.9,27.9,18.6,89,12.8,12.8,63,2026-08-02,Almora,37.6,105.8,177.8,354.1,12.533333333333333,0
28.8,32.6,25.1,85,14.2,14.2,63,2026-08-02,Haridwar,20.1,147.10000000000002,210.8,422.8,6.7,0
27.1,28.8,25.3,92,12.4,12.4,63,2026-08-11,Haridwar,29.0,86.10000000000004,145.10000000000005,358.40000000000003,9.666666666666666,0
26.6,29.6,24.5,92,4.5,4.5,61,2026-08-18,Haridwar,47.7,56.50000000000003,142.60000000000005,375.40000000000003,15.9,0
28.7,32.2,25.7,86,3.4,3.4,53,2026-08-21,Haridwar,10.9,62.10000000000004,98.40000000000003,337.7,3.6333333333333333,0
